15000US060971527021,"Block Group 1, Census Tract 1527.02, Sonoma County, California",940,189.9001,35.2,55117,1958,-122.8058788,38.5036984
15000US060990018003,"Block Group 3, Census Tract 18, Stanislaus County, California",354,52299.11,31,,-120.9971211,37.64013636
15000US060990024022,"Block Group 2, Census Tract 24.02, Stanislaus County, California",201,880.025,35.5,,-121.0197624,37.59728208
15000US060990025012,"Block Group 2, Census Tract 25.01, Stanislaus County, California",550,1092.137,32.1,,-120.9890455,37.58762426
15000US060990036053,"Block Group 3, Census Tract 36.05, Stanislaus County, California",3,10.95608,19.3,,-120.8560723,37.5248128
15000US061070040001,"Block Group 1, Census Tract 40, Tulare County, California",618,1257.513,67,,-118.9838295,36.03806589
15000US061099852021,"Block Group 1, Census Tract 9852.02, Tuolumne County, California",2508,8938.588,35.2,,-120.5370657,37.89196557
15000US061110036121,"Block Group 1, Census Tract 36.12, Ventura County, California",0,0,-119.4061437,34.01005732
15000US061119800001,"Block Group 1, Census Tract 9800, Ventura County, California",104,4.593889,22.2,,-119.5066986,33.24790204
15000US061119901000,"Block Group 0, Census Tract 9901, Ventura County, California",0,-119.3761133,34.01071639
15000US061150409022,"Block Group 2, Census Tract 409.02, Yuba County, California",43,21.49412,27.3,,1995,-121.3515121,39.09002699
15000US080010083091,"Block Group 1, Census Tract 83.09, Adams County, Colorado",154,36.86438,19.9,,1967,-104.7900897,39.75890242
15000US080010083531,"Block Group 1, Census Tract 83.53, Adams County, Colorado",59,1.969026,57.4,,2004,-104.6771724,39.76670028
15000US080010085234,"Block Group 4, Census Tract 85.23, Adams County, Colorado",0,0,-104.7758826,39.85364376
15000US080010085244,"Block Group 4, Census Tract 85.24, Adams County, Colorado",1510,1564.642,41.2,95667352300,-104.9311628,39.95016462
15000US080010085381,"Block Group 1, Census Tract 85.38, Adams County, Colorado",0,0,-104.781667,39.86374218
15000US080010085422,"Block Group 2, Census Tract 85.42, Adams County, Colorado",3538,1558.965,36.5,85560274500,-104.7480145,39.99419969
15000US080010093164,"Block Group 4, Census Tract 93.16, Adams County, Colorado",1032,9328.176,29.9,60750,1993,-105.0174159,39.86739221
15000US080019887001,"Block Group 1, Census Tract 9887, Adams County, Colorado",0,0,-104.842243,39.83336258
15000US080050067113,"Block Group 3, Census Tract 67.11, Arapahoe County, Colorado",1016,4323.512,49.4,105568403800,-104.9185455,39.59886601
15000US080050825002,"Block Group 2, Census Tract 825, Arapahoe County, Colorado",1111,5040.105,38.7,80682220900,-104.7952014,39.65666977
15000US080050856002,"Block Group 2, Census Tract 856, Arapahoe County, Colorado",1783,8016.715,37.4,120469331600,-104.7693426,39.61359126
15000US080130123001,"Block Group 1, Census Tract 123, Boulder County, Colorado",4554,10356.84,19,,-105.2662177,40.00653957
15000US080149801001,"Block Group 1, Census Tract 9801, Broomfield County, Colorado",0,0,-105.1021591,39.95790394
15000US080149802001,"Block Group 1, Census Tract 9802, Broomfield County, Colorado",0,0,-105.0759157,39.96424654
15000US080149803001,"Block Group 1, Census Tract 9803, Broomfield County, Colorado",0,0,-105.1159904,39.95417637
15000US080310068091,"Block Group 1, Census Tract 68.09, Denver County, Colorado",839,4947.485,41,112955476100,-104.9073454,39.64346003
15000US080319801001,"Block Group 1, Census Tract 9801, Denver County, Colorado",0,0,-104.8565983,39.78659187
15000US080350140083,"Block Group 3, Census Tract 140.08, Douglas County, Colorado",1529,4791.608,44.2,142292381800,-104.7992357,39.52738349
15000US080350140132,"Block Group 2, Census Tract 140.13, Douglas County, Colorado",2760,329.0025,38.4,183984652600,-104.7991637,39.43699223
15000US080350141243,"Block Group 3, Census Tract 141.24, Douglas County, Colorado",1904,7538.6,42.2,160375420500,-105.0128203,39.53098194
15000US080350141341,"Block Group 1, Census Tract 141.34, Douglas County, Colorado",2826,3290.578,31.6,144698552000,-104.9516859,39.5146002
15000US080350141372,"Block Group 2, Census Tract 141.37, Douglas County, Colorado",3971,1815.608,35.7,149219552400,-104.9290403,39.50696357
15000US080350141402,"Block Group 2, Census Tract 141.40, Douglas County, Colorado",2425,4403.871,40.6,147344409800,-104.911414,39.52745395
15000US080410038021,"Block Group 1, Census Tract 38.02, El Paso County, Colorado",0,0,-104.8451808,39.00314232
15000US080410038022,"Block Group 2, Census Tract 38.02, El Paso County, Colorado",3978,1315.716,20.8,,-104.8851108,39.00878767
15000US080410044021,"Block Group 1, Census Tract 44.02, El Paso County, Colorado",355,98.43674,22.7,,-104.7662165,38.74503122
15000US080410044022,"Block Group 2, Census Tract 44.02, El Paso County, Colorado",2276,1954.886,22,,-104.7918761,38.74957427
15000US080439792001,"Block Group 1, Census Tract 9792, Fremont County, Colorado",226,2.780411,38.4,43750,1988,-105.3043416,38.38026842
15000US080439801001,"Block Group 1, Census Tract 9801, Fremont County, Colorado",533,2053.534,36.3,,-105.249742,38.44045927
15000US080439802001,"Block Group 1, Census Tract 9802, Fremont County, Colorado",2835,2843.135,37,,-105.0979332,38.35952281
15000US080439803001,"Block Group 1, Census Tract 9803, Fremont County, Colorado",5353,1009.147,36.6,,-105.1507307,38.42712791
15000US080459520022,"Block Group 2, Census Tract 9520.02, Garfield County, Colorado",232,54.3624,28.6,,1987,-107.7694755,39.52871985
15000US080590098343,"Block Group 3, Census Tract 98.34, Jefferson County, Colorado",833,4572.798,50,85852260200,-105.0862626,39.8452964
15000US080590117113,"Block Group 3, Census Tract 117.11, Jefferson County, Colorado",781,3311.208,47.1,84375295100,-105.1413896,39.69403156
15000US080590120493,"Block Group 3, Census Tract 120.49, Jefferson County, Colorado",951,6258.792,42.6,103083342000,-105.0594455,39.6021829
15000US080590120523,"Block Group 3, Census Tract 120.52, Jefferson County, Colorado",894,6938.653,38.9,71587225000,-105.083278,39.58808157
15000US080590120542,"Block Group 2, Census Tract 120.54, Jefferson County, Colorado",1913,5658.897,48.3,98125378800,-105.1049535,39.61977928
15000US080590120551,"Block Group 1, Census Tract 120.55, Jefferson County, Colorado",1206,3792.375,52.7,108056362800,-105.0787289,39.57732165
15000US080599800001,"Block Group 1, Census Tract 9800, Jefferson County, Colorado",0,0,-105.1203855,39.71814524
15000US080599804001,"Block Group 1, Census Tract 9804, Jefferson County, Colorado",1301,4259.413,42,,-105.1032329,39.64167762
15000US080690006001,"Block Group 1, Census Tract 6, Larimer County, Colorado",902,3036.762,19.1,,-105.0826497,40.57446605
15000US080690006003,"Block Group 3, Census Tract 6, Larimer County, Colorado",3232,18145.33,19,,-105.0918634,40.57499856
15000US080690018043,"Block Group 3, Census Tract 18.04, Larimer County, Colorado",567,3289.282,46.8,74792231900,-105.0923318,40.42615543
15000US080859666013,"Block Group 3, Census Tract 9666.01, Montrose County, Colorado",924,1765.621,21.8,46230,1984,-107.8966894,38.47904408
15000US081010003001,"Block Group 1, Census Tract 3, Pueblo County, Colorado",1992,4224.075,42.6,,-104.6295606,38.28658941
15000US081010009031,"Block Group 1, Census Tract 9.03, Pueblo County, Colorado",705,1751.454,19.9,,1983,-104.57769,38.3084215
15000US081019801001,"Block Group 1, Census Tract 9801, Pueblo County, Colorado",0,0,-104.8405228,38.47120055
15000US081170001005,"Block Group 5, Census Tract 1, Summit County, Colorado",1433,936.709,52.7,51914,1982,-106.0930614,39.62413027
15000US081230003001,"Block Group 1, Census Tract 3, Weld County, Colorado",2254,9299.451,19.1,,-104.7016215,40.40274445
15000US081230020132,"Block Group 2, Census Tract 20.13, Weld County, Colorado",0,0,-104.951266,40.09486298
15000US081230020203,"Block Group 3, Census Tract 20.20, Weld County, Colorado",2140,6026.502,35.8,112679309600,-104.931611,40.14879115
15000US081230021034,"Block Group 4, Census Tract 21.03, Weld County, Colorado",507,42.92692,66.1,,1991,-104.9415804,40.22622558
15000US090010214001,"Block Group 1, Census Tract 214, Fairfield County, Connecticut",243,2857.876,55.1,,1982,-73.55390344,41.05446202
15000US090010607001,"Block Group 1, Census Tract 607, Fairfield County, Connecticut",2343,7305.147,19.4,,-73.25690856,41.15867151
15000US090012111001,"Block Group 1, Census Tract 2111, Fairfield County, Connecticut",1038,1878.852,40.1,,-73.4655673,41.43864891
15000US090034173001,"Block Group 1, Census Tract 4173, Hartford County, Connecticut",1934,8514.05,19.8,,1939,-72.76439668,41.69294304
15000US090034813001,"Block Group 1, Census Tract 4813, Hartford County, Connecticut",814,3188.039,43.4,87222185600,-72.57348153,41.9441691
15000US090035007001,"Block Group 1, Census Tract 5007, Hartford County, Connecticut",1105,691.0804,32.4,,-72.65735469,41.78843198
15000US090035025001,"Block Group 1, Census Tract 5025, Hartford County, Connecticut",0,0,-72.65441436,41.73914056
15000US090039800001,"Block Group 1, Census Tract 9800, Hartford County, Connecticut",0,0,-72.68646842,41.93737725
15000US090076802004,"Block Group 4, Census Tract 6802, Middlesex County, Connecticut",287,707.2181,55.3,,-72.62683763,41.55454183
15000US090091406002,"Block Group 2, Census Tract 1406, New Haven County, Connecticut",662,11757.33,25.9,23843,1939,-72.93715079,41.3007492
15000US090091415007,"Block Group 7, Census Tract 1415, New Haven County, Connecticut",966,5463.74,41.9,34708,1939,-72.93810019,41.32749792
15000US090091806011,"Block Group 1, Census Tract 1806.01, New Haven County, Connecticut",1095,1348.506,44.4,71806184900,-72.84303146,41.3081661
15000US090093501004,"Block Group 4, Census Tract 3501, New Haven County, Connecticut",667,8885.836,42,10642,1941,-73.04339064,41.5600073
15000US090093614022,"Block Group 2, Census Tract 3614.02, New Haven County, Connecticut",1529,25617.57,20.4,,-72.92622922,41.31051365
15000US090116961004,"Block Group 4, Census Tract 6961, New London County, Connecticut",870,897.9582,56,55789,1982,-72.06099238,41.5941025
15000US090119800001,"Block Group 1, Census Tract 9800, New London County, Connecticut",2750,2919.625,21.1,,-72.08788215,41.39868205
15000US090119901000,"Block Group 0, Census Tract 9901, New London County, Connecticut",0,-72.32905996,41.27956703
15000US090135381001,"Block Group 1, Census Tract 5381, Tolland County, Connecticut",2102,3382.452,37.9,,-72.50016588,42.02080359
15000US100019900000,"Block Group 0, Census Tract 9900, Kent County, Delaware",0,-75.41496682,39.27065273
15000US100030112022,"Block Group 2, Census Tract 112.02, New Castle County, Delaware",1383,1943.402,55.6,61250,1995,-75.53195613,39.83333235
15000US100030136104,"Block Group 4, Census Tract 136.10, New Castle County, Delaware",617,1525.697,45.9,98792280700,-75.72840425,39.69808173
15000US100030169041,"Block Group 1, Census Tract 169.04, New Castle County, Delaware",2763,3238.259,37.1,,-75.59758583,39.33009536
15000US100039801001,"Block Group 1, Census Tract 9801, New Castle County, Delaware",0,0,-75.51590077,39.73276272
15000US100039901000,"Block Group 0, Census Tract 9901, New Castle County, Delaware",0,-75.5714348,39.62367824
15000US100050512033,"Block Group 3, Census Tract 512.03, Sussex County, Delaware",40,442.185,65.1,,1983,-75.06054,38.52920068
15000US110010002011,"Block Group 1, Census Tract 2.01, District of Columbia, District of Columbia",3733,17823.3,19.7,,-77.07474114,38.90937232
15000US110010062021,"Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",65,25.74236,-77.03526098,38.88010744
15000US110010068041,"Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",2803,4707.158,36.1,,-76.97133893,38.88788428
15000US120010009022,"Block Group 2, Census Tract 9.02, Alachua County, Florida",1566,12814.63,18.9,,-82.34139944,29.64841599
15000US120010009023,"Block Group 3, Census Tract 9.02, Alachua County, Florida",2671,17662.65,19.2,,-82.35257083,29.64825286
15000US120010009024,"Block Group 4, Census Tract 9.02, Alachua County, Florida",1025,5373.408,19.5,,-82.34662075,29.64844022
15000US120010022193,"Block Group 3, Census Tract 22.19, Alachua County, Florida",487,638.032,31.8,107115,2002,-82.40689773,29.63131791
15000US120090641253,"Block Group 3, Census Tract 641.25, Brevard County, Florida",1275,4629.757,40.8,49673,1994,-80.70271026,28.12634022
15000US120090716003,"Block Group 3, Census Tract 716, Brevard County, Florida",597,2854.938,57.3,57788,1972,-80.70520786,28.3409572
15000US120099800001,"Block Group 1, Census Tract 9800, Brevard County, Florida",0,0,-80.57314247,28.47996611
15000US120099801001,"Block Group 1, Census Tract 9801, Brevard County, Florida",0,0,-80.70844633,28.71051647
15000US120110104031,"Block Group 1, Census Tract 104.03, Broward County, Florida",2297,4202.002,75.7,2532248700,-80.13124499,26.31037541
15000US120110106062,"Block Group 2, Census Tract 106.06, Broward County, Florida",0,0,-80.19419479,26.28004863
15000US120110203191,"Block Group 1, Census Tract 203.19, Broward County, Florida",1277,5715.674,46.1,109766287300,-80.27263305,26.25592887
15000US120110306003,"Block Group 3, Census Tract 306, Broward County, Florida",3209,1744.782,33.5,,-80.15959631,26.26007931
15000US120110610012,"Block Group 2, Census Tract 610.01, Broward County, Florida",1964,3785.033,49.6,142411373800,-80.24102547,26.10156814
15000US120110701011,"Block Group 1, Census Tract 701.01, Broward County, Florida",0,0,-80.22793133,26.07988396
15000US120111103013,"Block Group 3, Census Tract 1103.01, Broward County, Florida",1424,777.7484,49.2,140357382000,-80.41785374,26.02404583
15000US120111103072,"Block Group 2, Census Tract 1103.07, Broward County, Florida",2147,6508.414,50.8,76592277500,-80.29147502,26.02404064
15000US120111103243,"Block Group 3, Census Tract 1103.24, Broward County, Florida",3448,6310.027,34.5,107519346000,-80.39952238,25.98716979
15000US120111103252,"Block Group 2, Census Tract 1103.25, Broward County, Florida",2595,6530.136,37.9,370100,-80.38870344,25.98521738
15000US120119800001,"Block Group 1, Census Tract 9800, Broward County, Florida",0,0,-80.61573502,26.16398009
15000US120174505003,"Block Group 3, Census Tract 4505, Citrus County, Florida",399,545.9174,68.4,54444,1978,-82.59158082,28.89119025
15000US120299702001,"Block Group 1, Census Tract 9702, Dixie County, Florida",509,2.774689,57.2,38882,1987,-83.12989919,29.45039057
15000US120310010002,"Block Group 2, Census Tract 10, Duval County, Florida",3116,16620.88,34,13393,1939,-81.64897099,30.32896307
15000US120310138001,"Block Group 1, Census Tract 138, Duval County, Florida",0,0,-81.42283944,30.37708905
15000US120310144101,"Block Group 1, Census Tract 144.10, Duval County, Florida",44,44.75479,69.5,,-81.44627345,30.2633507
15000US120350601032,"Block Group 2, Census Tract 601.03, Flagler County, Florida",275,639.2598,64.6,41607182000,-81.19356078,29.56522082
15000US120350601061,"Block Group 1, Census Tract 601.06, Flagler County, Florida",83,104.719,72.6,121406,2005,-81.19452749,29.60929721
15000US120390203005,"Block Group 5, Census Tract 203, Gadsden County, Florida",358,17.95779,42.3,31731,1984,-84.71116247,30.65412189
15000US120390205003,"Block Group 3, Census Tract 205, Gadsden County, Florida",707,100.7248,48.8,50552,1970,-84.61363897,30.62799779
15000US120439900000,"Block Group 0, Census Tract 9900, Glades County, Florida",0,-80.9881445,26.91972573
15000US120459602004,"Block Group 4, Census Tract 9602, Gulf County, Florida",223,67.61551,59.3,38750,1979,-85.38265166,29.9991223
15000US120499704005,"Block Group 5, Census Tract 9704, Hardee County, Florida",591,4.14499,64.3,33263,1988,-81.94418919,27.41637725
15000US120510001002,"Block Group 2, Census Tract 1, Hendry County, Florida",784,2720.39,51.7,32729,1968,-80.92886806,26.75476502
15000US120510002002,"Block Group 2, Census Tract 2, Hendry County, Florida",598,8.977145,37.6,50745,1981,-80.98005032,26.70692627
15000US120510003003,"Block Group 3, Census Tract 3, Hendry County, Florida",1253,3.677938,27.6,33482,1991,-81.34041471,26.58162795
15000US120519900000,"Block Group 0, Census Tract 9900, Hendry County, Florida",0,-80.90372135,26.83539991
15000US120530413033,"Block Group 3, Census Tract 413.03, Hernando County, Florida",672,2296.634,71.4,56838137500,-82.58625009,28.46558976
15000US120539900000,"Block Group 0, Census Tract 9900, Hernando County, Florida",0,-82.66361128,28.60731136
15000US120559615003,"Block Group 3, Census Tract 9615, Highlands County, Florida",486,46.95057,54.7,92667,1980,-81.36950569,27.35804981
15000US120559617004,"Block Group 4, Census Tract 9617, Highlands County, Florida",638,11.73123,60.3,52669,1985,-81.25245608,27.26001367
15000US120559800001,"Block Group 1, Census Tract 9800, Highlands County, Florida",25,1.761864,65.1,,1987,-81.54020713,27.44882422
15000US120559801001,"Block Group 1, Census Tract 9801, Highlands County, Florida",0,0,-81.25682905,27.59769741
15000US120559802001,"Block Group 1, Census Tract 9802, Highlands County, Florida",0,0,-81.34407351,27.45425942
15000US120570040001,"Block Group 1, Census Tract 40, Hillsborough County, Florida",401,2459.826,67.2,6989,2011,-82.45341148,27.95732026
15000US120570049002,"Block Group 2, Census Tract 49, Hillsborough County, Florida",222,2184.88,50,,1943,-82.4788677,27.95341067
15000US120570065022,"Block Group 2, Census Tract 65.02, Hillsborough County, Florida",0,0,-82.53106437,27.90092972
15000US120570109001,"Block Group 1, Census Tract 109, Hillsborough County, Florida",5194,2193.657,19.3,,-82.4074749,28.06614804
15000US120570115072,"Block Group 2, Census Tract 115.07, Hillsborough County, Florida",2963,2890.356,42.1,142695355600,-82.60710961,28.05375728
15000US120570115092,"Block Group 2, Census Tract 115.09, Hillsborough County, Florida",54,47.58506,85.6,,-82.54566004,28.16556162
15000US120570122111,"Block Group 1, Census Tract 122.11, Hillsborough County, Florida",2653,710.2219,32.7,41000,1989,-82.34512367,27.95895732
15000US120570137024,"Block Group 4, Census Tract 137.02, Hillsborough County, Florida",1186,2717.853,50,69000,1993,-82.35798224,27.86075359
15000US120579802001,"Block Group 1, Census Tract 9802, Hillsborough County, Florida",0,0,-82.76130799,27.5907814
15000US120579803001,"Block Group 1, Census Tract 9803, Hillsborough County, Florida",0,0,-82.33408385,28.11142185
15000US120579804001,"Block Group 1, Census Tract 9804, Hillsborough County, Florida",55,4.087448,40.7,,1988,-82.27184183,28.1139129
15000US120579805001,"Block Group 1, Census Tract 9805, Hillsborough County, Florida",16,7.053131,26.5,,-82.61885492,28.00299766
15000US120579806001,"Block Group 1, Census Tract 9806, Hillsborough County, Florida",0,0,-82.53334676,27.97774194
15000US120579807001,"Block Group 1, Census Tract 9807, Hillsborough County, Florida",0,0,-82.50960749,28.12050493
15000US120579900000,"Block Group 0, Census Tract 9900, Hillsborough County, Florida",0,-82.44231095,27.85948461
15000US120579901000,"Block Group 0, Census Tract 9901, Hillsborough County, Florida",0,-82.73949541,27.62842755
15000US120619800001,"Block Group 1, Census Tract 9800, Indian River County, Florida",0,0,-80.41633736,27.65658877
15000US120679601001,"Block Group 1, Census Tract 9601, Lafayette County, Florida",2468,52.00974,34.1,41023,1993,-83.32229131,30.20042138
15000US120690312023,"Block Group 3, Census Tract 312.02, Lake County, Florida",607,206.6311,45,,1961,-81.87595119,28.54728522
15000US120710017074,"Block Group 4, Census Tract 17.07, Lee County, Florida",1592,3853.375,64,58487180700,-81.90646013,26.52523903
15000US120710019072,"Block Group 2, Census Tract 19.07, Lee County, Florida",0,0,-81.9138882,26.49765197
15000US120710019122,"Block Group 2, Census Tract 19.12, Lee County, Florida",565,1969.856,68.2,39142,1985,-81.95651426,26.50438742
15000US120710102046,"Block Group 6, Census Tract 102.04, Lee County, Florida",216,527.4099,25.9,,-81.92905931,26.73233898
15000US120710206004,"Block Group 4, Census Tract 206, Lee County, Florida",578,2735.77,59.4,26389,1974,-81.88559544,26.67073412
15000US120710302021,"Block Group 1, Census Tract 302.02, Lee County, Florida",302,246.1292,71.8,51500,1978,-81.77658872,26.70114188
15000US120710401153,"Block Group 3, Census Tract 401.15, Lee County, Florida",2578,1537.62,19.5,,2004,-81.77298061,26.46456289
15000US120710401171,"Block Group 1, Census Tract 401.17, Lee County, Florida",483,234.7579,62.6,148906600000,-81.80651091,26.55812607
15000US120710402053,"Block Group 3, Census Tract 402.05, Lee County, Florida",1080,1019.11,21.91015,99600,-81.68745229,26.678128
15000US120710801001,"Block Group 1, Census Tract 801, Lee County, Florida",15,15.41639,68.5,,1979,-82.18381174,26.50252497
15000US120710801003,"Block Group 3, Census Tract 801, Lee County, Florida",192,259.9319,41.1,,1984,-82.193398,26.53511477
15000US120719800001,"Block Group 1, Census Tract 9800, Lee County, Florida",0,0,-81.75363003,26.53172431
15000US120719900000,"Block Group 0, Census Tract 9900, Lee County, Florida",0,-81.96814892,26.46825696
15000US120730013001,"Block Group 1, Census Tract 13, Leon County, Florida",1348,23195.88,19,,-84.29253023,30.44164607
15000US120730013002,"Block Group 2, Census Tract 13, Leon County, Florida",1306,12391.79,19,,-84.29611247,30.44299325
15000US120730013003,"Block Group 3, Census Tract 13, Leon County, Florida",2463,6083.193,19.1,,-84.30253747,30.44295799
15000US120730025093,"Block Group 3, Census Tract 25.09, Leon County, Florida",1034,2567.728,39.7,,-84.2218105,30.44568699
15000US120830002006,"Block Group 6, Census Tract 2, Marion County, Florida",613,96.84878,49,,1996,-82.15382873,29.37279793
15000US120830003013,"Block Group 3, Census Tract 3.01, Marion County, Florida",4983,473.511,36.3,39167,1995,-82.17596003,29.31389334
15000US120830008024,"Block Group 4, Census Tract 8.02, Marion County, Florida",535,307.1641,58.2,50833,1985,-82.01978995,29.01483234
15000US120830026012,"Block Group 2, Census Tract 26.01, Marion County, Florida",1220,62.60364,38.2,45893,1993,-82.39942125,29.19825232
15000US120839800001,"Block Group 1, Census Tract 9800, Marion County, Florida",0,0,-81.71535278,29.11432914
15000US120839801001,"Block Group 1, Census Tract 9801, Marion County, Florida",0,0,-81.78082854,29.48292014
15000US120850014103,"Block Group 3, Census Tract 14.10, Martin County, Florida",691,1388.169,68.8,41364,1980,-80.18574307,27.12672682
15000US120859901000,"Block Group 0, Census Tract 9901, Martin County, Florida",0,-80.72668729,27.01139193
15000US120860001221,"Block Group 1, Census Tract 1.22, Miami,-Dade County, Florida",452,25080.33,50.2,74422,1970,-80.13221831,25.96682731
15000US120860001234,"Block Group 4, Census Tract 1.23, Miami,-Dade County, Florida",1077,54373.54,60.9,55417261200,-80.12878647,25.93742217
15000US120860001323,"Block Group 3, Census Tract 1.32, Miami,-Dade County, Florida",279,11366.74,69.8,171300,-80.14373408,25.94389663
15000US120860003084,"Block Group 4, Census Tract 3.08, Miami,-Dade County, Florida",1845,9107.318,36.7,53155218200,-80.19829501,25.89271926
15000US120860004134,"Block Group 4, Census Tract 4.13, Miami,-Dade County, Florida",247,3503.549,24.7,,-80.2248737,25.90959265
15000US120860009032,"Block Group 2, Census Tract 9.03, Miami,-Dade County, Florida",0,0,-80.25465234,25.8419134
15000US120860022013,"Block Group 3, Census Tract 22.01, Miami,-Dade County, Florida",0,0,-80.19309466,25.81272855
15000US120860027033,"Block Group 3, Census Tract 27.03, Miami,-Dade County, Florida",0,0,-80.18808743,25.79086568
15000US120860027037,"Block Group 7, Census Tract 27.03, Miami,-Dade County, Florida",109,63640.37,40.2,,1964,-80.18667167,25.793418
15000US120860037023,"Block Group 3, Census Tract 37.02, Miami,-Dade County, Florida",64,885.20591959,-80.19151991,25.78774455
15000US120860037025,"Block Group 5, Census Tract 37.02, Miami,-Dade County, Florida",0,0,-80.18720327,25.78449626
15000US120860037027,"Block Group 7, Census Tract 37.02, Miami,-Dade County, Florida",0,0,-80.18832225,25.788406
15000US120860037061,"Block Group 1, Census Tract 37.06, Miami,-Dade County, Florida",1356,11803.97,40.8,,-80.19384419,25.77811714
15000US120860040006,"Block Group 6, Census Tract 40, Miami,-Dade County, Florida",357,4879.188,35.6,,1987,-80.12219224,25.81584752
15000US120860044043,"Block Group 3, Census Tract 44.04, Miami,-Dade County, Florida",328,9986.317,39.5,22688,1963,-80.132221,25.77572499
15000US120860045001,"Block Group 1, Census Tract 45, Miami,-Dade County, Florida",636,2029.266,50.2,232500,1989,-80.14291529,25.76118694
15000US120860050011,"Block Group 1, Census Tract 50.01, Miami,-Dade County, Florida",113,2117.887,60.5,,-80.24226236,25.79290658
15000US120860051044,"Block Group 4, Census Tract 51.04, Miami,-Dade County, Florida",0,0,-80.23223533,25.78810306
15000US120860066025,"Block Group 5, Census Tract 66.02, Miami,-Dade County, Florida",244,11209.09,32.9,,2004,-80.19610034,25.76112823
15000US120860067026,"Block Group 6, Census Tract 67.02, Miami,-Dade County, Florida",151,10699.21,53.4,68448,2004,-80.19348193,25.76105469
15000US120860067028,"Block Group 8, Census Tract 67.02, Miami,-Dade County, Florida",0,0,-80.19219595,25.76517435
15000US120860084105,"Block Group 5, Census Tract 84.10, Miami,-Dade County, Florida",613,6583.359,34,75625190600,-80.37702921,25.66795681
15000US120860089041,"Block Group 1, Census Tract 89.04, Miami,-Dade County, Florida",2402,2308.454,19.9,,-80.3766303,25.75383387
15000US120860090103,"Block Group 3, Census Tract 90.10, Miami,-Dade County, Florida",0,0,-80.33775111,25.80367961
15000US120860090262,"Block Group 2, Census Tract 90.26, Miami,-Dade County, Florida",4,272.1648,-80.33694024,25.77148129
15000US120860090341,"Block Group 1, Census Tract 90.34, Miami,-Dade County, Florida",289,398.7994,29.2,,2011,-80.36218632,25.83524663
15000US120860090344,"Block Group 4, Census Tract 90.34, Miami,-Dade County, Florida",0,0,-80.36192028,25.82800257
15000US120860090432,"Block Group 2, Census Tract 90.43, Miami,-Dade County, Florida",0,0,-80.37654272,25.84249365
15000US120860105003,"Block Group 3, Census Tract 105, Miami,-Dade County, Florida",266,348.4542,61.2,,1959,-80.38629139,25.54421476
15000US120860141001,"Block Group 1, Census Tract 141, Miami,-Dade County, Florida",3103,229.2443,42.9,,-80.43806799,25.7847596
15000US120860174001,"Block Group 1, Census Tract 174, Miami,-Dade County, Florida",885,4094.049,45,68470352600,-80.42699597,25.69561165
15000US120860198001,"Block Group 1, Census Tract 198, Miami,-Dade County, Florida",1708,6539.871,34.4,133618282900,-80.44220359,25.60703352
15000US120860200003,"Block Group 3, Census Tract 200, Miami,-Dade County, Florida",1011,8876.136,43.4,67440234500,-80.42242198,25.61511321
15000US120869801001,"Block Group 1, Census Tract 9801, Miami,-Dade County, Florida",0,0,-80.22240365,25.41050831
15000US120869802001,"Block Group 1, Census Tract 9802, Miami,-Dade County, Florida",0,0,-80.43148216,25.6480705
15000US120869804001,"Block Group 1, Census Tract 9804, Miami,-Dade County, Florida",0,0,-80.1603589,25.73917382
15000US120869805001,"Block Group 1, Census Tract 9805, Miami,-Dade County, Florida",0,0,-80.28762232,25.79631216
15000US120869806001,"Block Group 1, Census Tract 9806, Miami,-Dade County, Florida",0,0,-80.32723284,25.54606758
15000US120869807001,"Block Group 1, Census Tract 9807, Miami,-Dade County, Florida",1256,296.4817,20.5,12044,2010,-80.3910637,25.49352301
15000US120869808001,"Block Group 1, Census Tract 9808, Miami,-Dade County, Florida",0,0,-80.2750205,25.90568033
15000US120869809001,"Block Group 1, Census Tract 9809, Miami,-Dade County, Florida",0,0,-80.48791766,25.7050085
15000US120869810001,"Block Group 1, Census Tract 9810, Miami,-Dade County, Florida",64,63.36197,21.5,,-80.16841044,25.77549828
15000US120879800001,"Block Group 1, Census Tract 9800, Monroe County, Florida",7,0.008143796,-81.03698227,25.49886503
15000US120879801001,"Block Group 1, Census Tract 9801, Monroe County, Florida",4,16.015261963,-82.88805177,24.62952594
15000US120879900000,"Block Group 0, Census Tract 9900, Monroe County, Florida",0,-81.45137631,24.78897299
15000US120910212002,"Block Group 2, Census Tract 212, Okaloosa County, Florida",1155,115.025,21.8,,-86.50978856,30.48635616
15000US120910214003,"Block Group 3, Census Tract 214, Okaloosa County, Florida",160,257.5999,35.4,75948,1963,-86.5479212,30.45680993
15000US120919902000,"Block Group 0, Census Tract 9902, Okaloosa County, Florida",0,-86.48121684,30.43309243
15000US120939900000,"Block Group 0, Census Tract 9900, Okeechobee County, Florida",0,-80.79784674,27.0978218
15000US120950178042,"Block Group 2, Census Tract 178.04, Orange County, Florida",2400,1647.427,36.5,46344,2001,-81.5171155,28.71682071
15000US120950183002,"Block Group 2, Census Tract 183, Orange County, Florida",61,216.586,56.5,,1948,-81.40277238,28.53903028
15000US120959900000,"Block Group 0, Census Tract 9900, Orange County, Florida",0,-81.61859506,28.62111642
